# ----------------------------------------
# Demographic details: Country
# Account: Medhavi Skills University Sikkim
# Property: Medhavi Skills University website
# ----------------------------------------
# 
# All Users
# Start date: 20260101
# End date: 20260924
Country,City,Active users,New users,Engaged sessions,Engagement rate,Engaged sessions per active user,Average engagement time per active user,Event count,Key events,User key event rate,Total revenue
Poland,Brzesko,1,1,1,1,1,4,6,0,0,0
Poland,Bydgoszcz,2,2,2,1,1,38.5,11,0,0,0
Poland,Krynica-Zdroj,1,1,1,0.5,1,0,6,0,0,0
Poland,Lodz,1,1,1,1,1,16,9,0,0,0
Poland,Lublin,2,2,2,1,1,0,10,0,0,0
Poland,Oborniki,1,1,1,1,1,0,8,0,0,0
Poland,Pruszkow,1,1,1,1,1,29,6,0,0,0
Poland,Warsaw,181,180,174,0.9560439560439561,0.9613259668508287,6.3812154696132595,875,0,0,0
Poland,Wroclaw,1,0,1,1,1,18,1,0,0,0
Portugal,Albufeira,1,1,1,1,1,319,7,0,0,0
Portugal,Coimbra,2,2,2,0.6666666666666666,1,0,13,0,0,0
Portugal,Corroios,1,0,1,1,1,0,1,0,0,0
Portugal,Faro,2,1,2,1,1,21,8,0,0,0
Portugal,Lagoa,1,1,1,1,1,0,7,0,0,0
Portugal,Lisbon,11,11,12,0.8571428571428571,1.0909090909090908,92.54545454545455,115,5,0.09090909090909091,0
Portugal,Mirandela,1,1,1,1,1,0,3,0,0,0
Portugal,Montijo,1,1,1,1,1,4,5,0,0,0
Portugal,Odivelas,2,1,2,0.6666666666666666,1,149.5,12,0,0,0
Portugal,Sao Cosme,1,0,1,1,1,0,1,0,0,0
Portugal,Tavira,1,0,0,0,0,0,2,0,0,0
Portugal,Viseu,1,1,1,1,1,23,6,0,0,0
Puerto Rico,Aguadilla,1,1,1,1,1,0,4,0,0,0
Puerto Rico,Naguabo,1,1,1,1,1,0,3,0,0,0
Puerto Rico,San Juan,2,1,2,1,1,13,5,0,0,0
Qatar,Al Khor,2,1,2,1,1,17,7,0,0,0
Qatar,Al Khor and Al Thakhira Municipality,2,2,2,1,1,109.5,24,0,0,0
Qatar,Al Wakrah,1,1,1,1,1,26,6,0,0,0
Qatar,Al Wukair,1,0,1,1,1,28,1,0,0,0
Qatar,Al-Rayyan,3,3,3,1,1,63,19,0,0,0
Qatar,Ar-Rayyan,3,2,3,1,1,21.666666666666668,11,0,0,0
Qatar,Ash-Shahaniyah,1,1,1,1,1,0,4,0,0,0
Qatar,Doha,123,115,136,0.9444444444444444,1.1056910569105691,82.33333333333333,1132,3,0.016260162601626018,0
Qatar,Mesaieed,2,1,3,1,1.5,36.5,39,0,0,0
Romania,(not set),21,27,26,0.9629629629629629,1.2380952380952381,7.476190476190476,1989,0,0,0
Romania,Braila,1,1,1,1,1,26,6,0,0,0
Romania,Brasov,1,1,1,1,1,0,4,0,0,0
Romania,Bucharest,18,15,18,1,1,32.22222222222222,81,0,0,0
Romania,Ploiesti,1,1,1,1,1,0,3,0,0,0
Romania,Voluntari,1,1,1,1,1,21,6,0,0,0
Russia,(not set),38,22,40,0.975609756097561,1.0526315789473684,9.31578947368421,291,0,0,0
Russia,Arkhangelsk,1,1,1,1,1,0,4,0,0,0
Russia,Armavir,1,0,1,1,1,0,1,0,0,0
Russia,Astrakhan,1,0,1,1,1,38,2,0,0,0
Russia,Balakovo,1,0,1,1,1,0,1,0,0,0
Russia,Belgorod,1,0,1,1,1,0,1,0,0,0
Russia,Bor,1,0,1,1,1,0,1,0,0,0
Russia,Cheboksary,2,1,2,1,1,17.5,5,0,0,0
Russia,Chelyabinsk,1,0,1,1,1,0,1,0,0,0
Russia,Chita,1,1,0,0,0,0,3,0,0,0
Russia,Dmitrov,1,1,1,1,1,0,4,0,0,0
Russia,Domodedovo,3,2,3,1,1,7,12,0,0,0
Russia,Gelendzhik,3,3,3,1,1,0,13,0,0,0
Russia,Grozny,1,0,1,1,1,84,1,0,0,0
Russia,Irkutsk,2,2,2,1,1,13,14,0,0,0
Russia,Ivanovo,2,0,2,1,1,35.5,10,0,0,0
Russia,Izhevsk,1,1,1,1,1,0,16,0,0,0
Russia,Kaliningrad,2,1,2,1,1,0,4,0,0,0
Russia,Kazan,1,0,1,1,1,0,1,0,0,0
Russia,Khabarovsk,1,0,1,1,1,17,2,0,0,0
Russia,Khanty-Mansiysk,1,1,1,1,1,0,56,0,0,0
Russia,Khimki,6,6,5,0.8333333333333334,0.8333333333333334,2.5,48,0,0,0
Russia,Kirov,2,0,2,1,1,0,2,0,0,0
Russia,Kislovodsk,4,4,4,1,1,3,18,0,0,0
Russia,Kostroma,1,1,1,1,1,0,3,0,0,0
Russia,Krasnodar,6,5,6,1,1,9.166666666666666,23,0,0,0
Russia,Krasnoyarsk,1,1,1,1,1,0,14,0,0,0
Russia,Kursk,2,0,2,1,1,0,2,0,0,0
Russia,Kyzyl,1,1,1,1,1,0,4,0,0,0
Russia,Lipetsk,2,1,2,1,1,0,4,0,0,0
Russia,Makhachkala,1,1,1,1,1,9,7,0,0,0
Russia,Maykop,1,0,1,1,1,0,1,0,0,0
Russia,Moscow,46,37,52,0.9811320754716981,1.1304347826086956,12.434782608695652,518,0,0,0
Russia,Mozhaysk,1,1,3,1,3,0,19,0,0,0
Russia,Murmansk,1,1,1,1,1,0,3,0,0,0
Russia,Mytishchi,1,0,1,1,1,0,1,0,0,0
Russia,Naberezhnye Chelny,2,1,2,1,1,10.5,5,0,0,0
Russia,Nalchik,1,0,1,1,1,33,2,0,0,0
Russia,Nizhny Novgorod,6,0,6,1,1,17.833333333333332,9,0,0,0
Russia,Novocherkassk,2,0,2,1,1,4,3,0,0,0
Russia,Novokuznetsk,1,0,1,1,1,18,2,0,0,0
Russia,Novosibirsk,2,0,2,1,1,21,3,0,0,0
Russia,Omsk,3,1,3,1,1,0,5,0,0,0
Russia,Penza,1,1,1,1,1,0,3,0,0,0
Russia,Perm,2,0,1,0.5,0.5,0,2,0,0,0
Russia,Pskov,1,1,0,0,0,0,3,0,0,0
Russia,Rostov-on-Don,2,1,2,1,1,11.5,7,0,0,0
Russia,Ryazan,2,1,2,1,1,0,60,0,0,0
Russia,Saint Petersburg,19,13,19,1,1,6.578947368421052,89,0,0,0
Russia,Samara,5,2,5,1,1,7.2,10,0,0,0
Russia,Saransk,1,1,1,1,1,0,3,0,0,0
Russia,Saratov,3,1,3,1,1,4.666666666666667,6,0,0,0
Russia,Selyatino,1,1,1,1,1,177,6,0,0,0
Russia,Smolensk,1,0,1,1,1,0,1,0,0,0
Russia,Sochi,4,3,4,1,1,39,13,0,0,0
Russia,Stary Oskol,1,0,1,1,1,0,1,0,0,0
Russia,Stavropol,2,1,2,1,1,18,5,0,0,0
Russia,Stupino,1,1,1,1,1,0,3,0,0,0
Russia,Syzran,2,2,2,1,1,0,71,0,0,0
Russia,Tambov,1,0,1,1,1,0,1,0,0,0
Russia,Tolyatti,1,0,1,1,1,0,1,0,0,0
Russia,Troitsk,1,0,1,1,1,0,1,0,0,0
Russia,Tula,2,0,2,1,1,12,2,0,0,0
Russia,Tuymazy,1,0,1,1,1,0,1,0,0,0
Russia,Tyumen,4,2,4,1,1,0,22,0,0,0
Russia,Ufa,2,0,1,0.5,0.5,9.5,3,0,0,0
Russia,Ulyanovsk,1,0,1,1,1,26,2,0,0,0
Russia,Urus-Martan,1,1,1,1,1,0,5,0,0,0
Russia,Vladikavkaz,1,0,1,1,1,0,1,0,0,0
Russia,Vladivostok,1,1,1,1,1,0,3,0,0,0
Russia,Volgograd,2,1,2,1,1,157.5,36,0,0,0
Russia,Volokolamsk,1,0,1,1,1,0,1,0,0,0
Russia,Yakutsk,2,1,2,1,1,0,6,0,0,0
Russia,Yaroslavl,1,1,1,1,1,0,3,0,0,0
Russia,Yekaterinburg,2,1,2,1,1,0,4,0,0,0
Russia,Yoshkar-Ola,1,0,1,1,1,34,2,0,0,0
Russia,Zheleznogorsk,1,0,1,1,1,0,1,0,0,0
Rwanda,(not set),2,2,2,1,1,120,12,0,0,0
Rwanda,Kigali,9,9,12,0.9230769230769231,1.3333333333333333,641.6666666666666,236,22,0.1111111111111111,0
Saudi Arabia,(not set),5,3,5,1,1,8.2,17,0,0,0
Saudi Arabia,Abha,9,6,9,1,1,24.444444444444443,64,0,0,0
Saudi Arabia,Abu Arish,1,1,1,1,1,9,12,0,0,0
Saudi Arabia,Al Bahah,1,1,1,1,1,1,5,0,0,0
Saudi Arabia,Al Hofuf,7,6,10,1,1.4285714285714286,70.42857142857143,126,0,0,0
Saudi Arabia,Al Jubail,10,9,11,0.9166666666666666,1.1,244.5,66,0,0,0
Saudi Arabia,Al Khobar,7,6,6,0.8571428571428571,0.8571428571428571,31.714285714285715,43,0,0,0
Saudi Arabia,Al Majma'ah,1,1,1,1,1,16,6,0,0,0
Saudi Arabia,Arar,1,0,1,1,1,0,1,0,0,0
Saudi Arabia,Buraydah,2,1,2,1,1,0,4,0,0,0
Saudi Arabia,Dammam,75,61,82,0.9647058823529412,1.0933333333333333,118.06666666666666,740,9,0.02666666666666667,0
Saudi Arabia,Dhahran,4,2,4,1,1,40.25,38,0,0,0
Saudi Arabia,Hail,2,1,2,1,1,0,4,0,0,0
Saudi Arabia,Jeddah,94,54,108,0.9310344827586207,1.148936170212766,356.1914893617021,514,0,0,0
Saudi Arabia,Madinah,18,12,21,0.9545454545454546,1.1666666666666667,26.833333333333332,96,0,0,0
Saudi Arabia,Makkah,8,3,8,1,1,4.25,19,0,0,0
Saudi Arabia,Najran,1,1,1,1,1,0,5,0,0,0
Saudi Arabia,Rafha,1,0,0,0,0,0,1,0,0,0
Saudi Arabia,Ras Al Khair,1,1,1,1,1,216,6,0,0,0
Saudi Arabia,Riyadh,105,77,139,0.9328859060402684,1.3238095238095238,91.47619047619048,999,6,0.01904761904761905,0
Saudi Arabia,Tabuk,2,2,2,1,1,32.5,16,0,0,0
Saudi Arabia,Taif,1,1,1,1,1,0,4,0,0,0
Saudi Arabia,Yanbu,1,1,1,1,1,119,12,5,1,0
Senegal,(not set),9,4,9,1,1,7.444444444444445,22,0,0,0
Senegal,Dakar,17,8,17,1,1,11.705882352941176,47,0,0,0
Senegal,Thies,1,1,1,1,1,0,3,0,0,0
Serbia,(not set),2,2,1,0.5,0.5,3.5,9,0,0,0
Serbia,Belgrade,7,3,7,0.875,1,15.571428571428571,19,0,0,0
Serbia,Jagodina,1,1,1,1,1,3,8,0,0,0
Serbia,Nis,1,1,1,1,1,0,4,0,0,0
Serbia,Novi Sad,1,1,1,1,1,69,6,0,0,0
Serbia,Pancevo,1,1,1,1,1,0,3,0,0,0
Serbia,Rusanj,1,0,1,1,1,0,1,0,0,0
Serbia,Sabac,1,0,1,1,1,7,1,0,0,0
Serbia,Umcari,1,0,1,1,1,30,2,0,0,0
Seychelles,(not set),4,4,5,1,1.25,436.5,32,0,0,0
Sierra Leone,Freetown,3,3,3,1,1,17.666666666666668,18,0,0,0
Singapore,,1,1,0,0,0,0,4,0,0,0
Singapore,(not set),927,698,808,0.8697524219590959,0.8716289104638619,2.930960086299892,3545,0,0,0
Singapore,Singapore,14369,13902,11911,0.839098274040155,0.8289372955668453,2.3458834991996658,65205,4,0.00006959426543252836,0
Slovakia,(not set),1,1,1,1,1,21,5,0,0,0
Slovakia,Bratislava,5,5,5,1,1,31,28,0,0,0
Slovakia,Cifer,2,2,3,1,1.5,0,13,0,0,0
Slovakia,Kosice,1,1,1,1,1,18,5,0,0,0
Slovakia,Ziar nad Hronom,1,1,1,1,1,18,5,0,0,0
Slovenia,Ljubljana,1,1,1,1,1,0,4,0,0,0
Somalia,(not set),3,3,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,12,0,0,0
Somalia,Hargeisa,8,6,7,0.875,0.875,106,66,0,0,0
Somalia,Mogadishu,1,1,1,1,1,47,6,0,0,0
South Africa,(not set),2,2,2,1,1,0,8,0,0,0
South Africa,Benoni,5,5,6,1,1.2,9,31,0,0,0
South Africa,Bethelsdorp,1,1,1,1,1,0,5,0,0,0
South Africa,Bloemfontein,2,1,2,1,1,0,9,0,0,0
South Africa,Boksburg,1,1,1,1,1,14,6,0,0,0
South Africa,Cape Town,44,23,41,0.9318181818181818,0.9318181818181818,26.84090909090909,152,0,0,0
South Africa,Centurion,3,0,3,1,1,22.333333333333332,3,0,0,0
South Africa,City of Johannesburg Metropolitan Municipality,1,1,1,1,1,0,5,0,0,0
South Africa,Durban,15,13,14,0.9333333333333333,0.9333333333333333,11.6,73,0,0,0
South Africa,East London,1,1,1,1,1,0,3,0,0,0
South Africa,Edenvale,1,0,1,1,1,0,1,0,0,0
South Africa,Germiston,3,2,3,1,1,11.666666666666666,12,0,0,0
South Africa,Gqeberha,3,2,2,0.6666666666666666,0.6666666666666666,10,10,0,0,0
South Africa,Grabouw,1,0,1,1,1,31,2,0,0,0
South Africa,Great Kei Local Municipality,1,1,1,1,1,121,6,0,0,0
South Africa,Harrismith,1,1,1,1,1,0,5,0,0,0
South Africa,Johannesburg,28,21,29,0.9666666666666667,1.0357142857142858,35.285714285714285,134,0,0,0
South Africa,Johannesburg South,1,1,1,1,1,0,3,0,0,0
South Africa,Kempton Park,3,2,3,0.75,1,0,10,0,0,0
South Africa,Klerksdorp,4,4,5,1,1.25,29.25,30,0,0,0
South Africa,Knysna,1,1,1,1,1,0,4,0,0,0
South Africa,Krugersdorp,4,1,4,1,1,9.5,8,0,0,0
South Africa,Kwanokuthula,1,1,1,1,1,0,8,0,0,0
South Africa,Midrand,2,2,2,1,1,9,11,0,0,0
South Africa,Midvaal,1,1,1,1,1,0,5,0,0,0
South Africa,Mossel Bay,1,0,1,1,1,0,1,0,0,0
South Africa,Mthatha,1,1,1,1,1,0,5,0,0,0
South Africa,Newlands East,1,1,1,1,1,40,6,0,0,0
South Africa,Newlands West,1,1,1,1,1,0,3,0,0,0
South Africa,Overstrand Local Municipality,1,1,0,0,0,0,3,0,0,0
South Africa,Parys,1,0,1,1,1,0,1,0,0,0
South Africa,Phalaborwa,1,0,1,1,1,2,1,0,0,0
South Africa,Phoenix,1,1,1,1,1,6,6,0,0,0
South Africa,Pietermaritzburg,3,2,3,0.75,1,18.333333333333332,14,0,0,0
South Africa,Pinetown,2,2,2,1,1,0.5,9,0,0,0
South Africa,Polokwane,2,1,2,1,1,461.5,11,0,0,0
South Africa,Potchefstroom,1,0,1,1,1,1,4,0,0,0
South Africa,Pretoria,30,24,31,1,1.0333333333333334,93.63333333333334,174,0,0,0
South Africa,Randburg,1,1,1,0.5,1,0,6,0,0,0
South Africa,Sandton,5,2,5,1,1,6.2,12,0,0,0
South Africa,Soshanguve,1,1,1,1,1,8,6,0,0,0
South Africa,Soweto,10,6,9,0.9,0.9,43.4,36,0,0,0
South Africa,Stellenbosch,1,1,1,1,1,0,4,0,0,0
South Africa,Thembisa,4,2,4,1,1,22,10,0,0,0
South Africa,Welkom,4,2,4,1,1,27,8,0,0,0
South Africa,uMnambithi,1,1,1,1,1,300,12,0,0,0
South Korea,(not set),12,14,12,1,1,31.25,82,0,0,0
South Korea,Anyang-si,2,2,2,1,1,0.5,11,0,0,0
South Korea,Cheongju-si,1,0,1,1,1,167,7,0,0,0
South Korea,Daejeon,1,0,1,1,1,0,1,0,0,0
South Korea,Dangjin-si,1,1,1,1,1,13,6,0,0,0
South Korea,Gunsan-si,1,1,1,1,1,0,5,0,0,0
South Korea,Gwangju-si,1,1,1,1,1,1,9,0,0,0
South Korea,Gyeongju-si,1,1,1,1,1,0,3,0,0,0
South Korea,Hwaseong-si,1,1,1,0.5,1,50,8,0,0,0
South Korea,Incheon,1,0,1,1,1,0,1,0,0,0
South Korea,Jeju-si,1,1,1,1,1,61,6,0,0,0
South Korea,Muju-gun,2,2,2,1,1,32,11,0,0,0
South Korea,Namwon-si,1,0,1,1,1,0,1,0,0,0
South Korea,Paju-si,1,1,1,1,1,0,5,0,0,0
South Korea,Seongnam-si,1,1,0,0,0,0,3,0,0,0
South Korea,Seoul,62,61,60,0.9523809523809523,0.967741935483871,4.935483870967742,281,0,0,0
South Korea,Suwon-si,2,2,2,1,1,298,11,0,0,0
South Korea,Ulsan,1,1,1,1,1,87,7,0,0,0
South Korea,Wanju-gun,1,1,1,1,1,0,5,0,0,0
South Korea,Yongin-si,1,1,1,1,1,23,5,0,0,0
South Sudan,(not set),5,5,5,1,1,27.8,31,0,0,0
Spain,(not set),29,25,26,0.8666666666666667,0.896551724137931,26.82758620689655,135,0,0,0
Spain,A Coruna,1,1,1,1,1,84,10,0,0,0
Spain,Alcobendas,1,1,1,1,1,0,5,0,0,0
Spain,Alicante,2,0,2,1,1,75.5,2,0,0,0
Spain,Barcelona,2,2,2,1,1,10.5,16,0,0,0
Spain,Cartagena,1,1,1,1,1,0,5,0,0,0
Spain,Castelldefels,1,1,1,1,1,132,7,0,0,0
Spain,Donostia / San Sebastian,1,1,1,1,1,6,6,0,0,0
Spain,Donostia-San Sebastian,1,1,1,1,1,9,6,0,0,0
Spain,Elx,1,1,1,1,1,0,3,0,0,0
Spain,Getafe,1,1,1,1,1,30,6,0,0,0
Spain,Granada,1,0,1,1,1,37,2,0,0,0
Spain,Las Palmas de Gran Canaria,2,1,2,1,1,0,6,0,0,0
Spain,Las Rozas de Madrid,3,3,3,1,1,0,14,0,0,0
Spain,Leganes,1,1,1,1,1,0,3,0,0,0
Spain,Leon,1,1,1,1,1,0,4,0,0,0
Spain,Madrid,23,21,24,0.9230769230769231,1.0434782608695652,29.26086956521739,159,0,0,0
Spain,Majadahonda,1,0,1,1,1,0,3,0,0,0
Spain,Malaga,2,2,2,1,1,4.5,10,0,0,0
Spain,Molina de Segura,1,0,1,1,1,1,1,0,0,0
Spain,Mollet del Valles,1,1,1,1,1,4,4,0,0,0
Spain,Motril,1,0,1,1,1,35,2,0,0,0
Spain,Murcia,1,1,1,1,1,0,4,0,0,0
Spain,Puerto de Sagunto,1,0,1,1,1,0,1,0,0,0
Spain,Sabadell,1,1,0,0,0,0,3,0,0,0
Spain,Santander,1,0,1,1,1,46,1,0,0,0
Spain,Segovia,1,1,1,1,1,0,5,0,0,0
Spain,Seville,2,0,2,1,1,250,2,0,0,0
Spain,Talavera de la Reina,2,1,2,1,1,30,7,0,0,0
Spain,Tarragona,1,0,1,1,1,3,1,0,0,0
Spain,Ubeda,1,1,1,1,1,0,5,0,0,0
Spain,Valencia,2,2,2,1,1,21.5,9,0,0,0
Spain,Valladolid,1,1,1,1,1,0,5,0,0,0
Spain,Vila-real,1,0,1,1,1,0,1,0,0,0
Spain,Viladecans,1,0,1,1,1,3,1,0,0,0
Spain,Vitoria-Gasteiz,1,1,1,1,1,32,10,0,0,0
Spain,Zaragoza,2,2,2,1,1,0,10,0,0,0
Sri Lanka,(not set),7,7,7,0.875,1,27.857142857142858,44,0,0,0
Sri Lanka,Anuradhapura,1,0,0,0,0,0,1,0,0,0
Sri Lanka,Colombo,52,49,59,0.9833333333333333,1.1346153846153846,53.26923076923077,352,0,0,0
Sri Lanka,Dehiwala-Mount Lavinia,2,2,2,0.6666666666666666,1,23,14,0,0,0
Sri Lanka,Galle,1,0,1,1,1,0,3,0,0,0
Sri Lanka,Kananpella,1,1,2,1,2,2,8,0,0,0
Sri Lanka,Kandy,2,2,2,1,1,72,14,0,0,0
Sri Lanka,Kattankudy,1,1,1,1,1,0,4,0,0,0
Sri Lanka,Malabe,3,3,3,1,1,4,14,0,0,0
Sri Lanka,Moratuwa,1,1,1,1,1,0,5,0,0,0
Sri Lanka,Negombo,1,1,1,1,1,10,7,0,0,0
Sri Lanka,Panadura,1,1,1,1,1,0,5,0,0,0
St. Kitts & Nevis,Basseterre,4,4,4,1,1,7.75,20,0,0,0
St. Vincent & Grenadines,(not set),1,1,1,1,1,1,5,0,0,0
Sudan,(not set),2,2,2,1,1,89,14,0,0,0
Sudan,Khartoum,2,2,2,1,1,39.5,11,0,0,0
Sudan,Ombada,1,1,1,1,1,3,12,0,0,0
Sudan,Port Sudan,1,1,1,1,1,0,5,0,0,0
Suriname,Paramaribo,2,0,2,1,1,12.5,2,0,0,0
Sweden,(not set),6,5,5,0.8333333333333334,0.8333333333333334,0,24,0,0,0
Sweden,Gavle,3,3,2,0.6666666666666666,0.6666666666666666,2,20,0,0,0
Sweden,Gothenburg,2,1,2,1,1,27,7,0,0,0
Sweden,Lulea,517,515,479,0.9264990328820116,0.9264990328820116,1.5203094777562862,2694,0,0,0
Sweden,Lysekil,1,1,1,1,1,107,18,0,0,0
Sweden,Marsta,1,1,1,1,1,18,6,0,0,0
Sweden,Pitea,1,1,1,1,1,24,6,0,0,0
Sweden,Sollentuna,3,2,3,1,1,23,15,0,0,0
Sweden,Stockholm,5,5,4,0.8,0.8,18.2,36,0,0,0
Switzerland,(not set),3,3,3,1,1,26.666666666666668,18,0,0,0
Switzerland,Bern,1,1,2,1,2,0,7,0,0,0
Switzerland,Bulle,1,1,1,1,1,112,13,0,0,0
Switzerland,Durnten,1,1,1,1,1,19,7,0,0,0
Switzerland,Epalinges,2,2,2,1,1,79,19,0,0,0
Switzerland,Fiesch,1,0,1,1,1,0,4,0,0,0
Switzerland,Geneva,1,1,1,1,1,36,5,0,0,0
Switzerland,Gland,1,1,1,1,1,0,5,0,0,0
Switzerland,Lausanne,1,1,1,1,1,110,10,0,0,0
Switzerland,Lindau,1,1,1,1,1,481,23,0,0,0
Switzerland,Lugano,1,1,1,1,1,0,4,0,0,0
Switzerland,Lyss,1,0,1,1,1,1,4,0,0,0
Switzerland,Muri bei Bern,1,0,1,1,1,11,1,0,0,0
Switzerland,Neyruz,1,0,1,1,1,0,1,0,0,0
Switzerland,Schlieren,1,0,1,1,1,0,3,0,0,0
Switzerland,Wettingen,1,1,1,1,1,89,13,0,0,0
Switzerland,Zug,1,0,1,1,1,0,5,0,0,0
Switzerland,Zurich,11,9,11,1,1,18.545454545454547,57,0,0,0
Syria,(not set),47,16,45,0.9574468085106383,0.9574468085106383,2.1914893617021276,83,0,0,0
Syria,Damascus,9,5,9,1,1,15,23,0,0,0
Taiwan,(not set),4,3,17,0.9444444444444444,4.25,32.5,84,0,0,0
Taiwan,Beidou Township,1,0,1,1,1,0,4,0,0,0
Taiwan,Beitou District,1,1,1,1,1,7,6,0,0,0
Taiwan,Changhua City,1,0,2,1,2,0,8,0,0,0
Taiwan,Huwei Township,1,1,1,1,1,2,6,0,0,0
Taiwan,Luzhou District,1,0,1,1,1,4,1,0,0,0
Taiwan,Neihu District,1,1,1,1,1,0,5,0,0,0
Taiwan,Sanchong District,1,1,1,1,1,5,7,0,0,0
Taiwan,Xinyi District,1,1,1,1,1,42,6,0,0,0
Taiwan,Yuanlin City,1,0,3,1,3,0,12,0,0,0
Tajikistan,Dushanbe,1,0,1,1,1,0,1,0,0,0
Tanzania,(not set),2,2,2,1,1,17.5,16,0,0,0
Tanzania,Arusha,2,2,2,1,1,18,14,0,0,0
Tanzania,Dar es Salaam,41,40,49,0.9607843137254902,1.1951219512195121,180.609756097561,552,0,0,0
Tanzania,Dodoma,1,0,0,0,0,0,2,0,0,0
Tanzania,Mwanza,9,9,10,0.9090909090909091,1.1111111111111112,97,74,0,0,0
Thailand,(not set),21,18,20,0.9523809523809523,0.9523809523809523,16.666666666666668,84,0,0,0
Thailand,Ao Nang,1,1,1,1,1,0,5,0,0,0
Thailand,Ban Lueam,1,0,1,1,1,0,1,0,0,0
Thailand,Bang Nam Chuet,1,1,1,1,1,165,6,0,0,0
Thailand,Bang Sao Thong,1,0,1,1,1,0,1,0,0,0
Thailand,Bang Yai,1,1,1,1,1,12,6,0,0,0
Thailand,Bangkok,29,18,32,0.9696969696969697,1.103448275862069,17.586206896551722,131,0,0,0
Thailand,Bueng Yitho,1,1,1,1,1,0,5,0,0,0
Thailand,Chiang Mai,5,4,5,1,1,8.4,23,0,0,0
Thailand,Hat Yai,2,2,2,1,1,4.5,10,0,0,0
Thailand,Karon,1,1,1,1,1,48,6,0,0,0
Thailand,Khon Kaen,1,1,1,1,1,220,5,0,0,0
Thailand,Koh Samui,2,0,2,1,1,93,13,0,0,0
Thailand,Laem Chabang,4,1,4,1,1,3,6,0,0,0
Thailand,Mae Klong,1,1,1,1,1,151,10,0,0,0
Thailand,Mueang Chachoengsao District,1,1,1,1,1,0,4,0,0,0
Thailand,Mueang Khon Kaen District,1,0,1,1,1,0,1,0,0,0
Thailand,Nakhon Ratchasima,1,1,1,1,1,0,3,0,0,0
Thailand,Nang Lae,1,1,1,1,1,45,10,0,0,0
Thailand,Nonthaburi,2,2,2,1,1,37,12,0,0,0
Thailand,Pa Tong,1,1,1,1,1,0,4,0,0,0
Thailand,Phimon Rat,1,1,1,1,1,0,3,0,0,0
Thailand,Phla,2,1,2,0.6666666666666666,1,3,9,0,0,0
Thailand,Phuket,1,1,1,1,1,29,6,0,0,0
Thailand,Rangsit,1,0,1,1,1,0,1,0,0,0
Thailand,Rayong,1,1,1,1,1,4,8,0,0,0
Thailand,Sabarang,3,0,3,1,1,187.66666666666666,50,0,0,0
Thailand,Saraburi,2,1,2,0.6666666666666666,1,6.5,9,0,0,0
Thailand,Sisa Chorakhe Yai,1,0,1,1,1,0,1,0,0,0
Thailand,Talat,1,0,1,1,1,0,1,0,0,0
Thailand,Tha Sai,1,1,1,1,1,0,3,0,0,0
Thailand,Thep Krasatti,1,1,1,1,1,0,4,0,0,0
Thailand,Ubon Ratchathani,1,1,1,1,1,0,3,0,0,0
Thailand,Wang Taku,1,1,1,1,1,33,5,0,0,0
Timor-Leste,(not set),1,1,1,1,1,92,8,0,0,0
Togo,Lome,11,5,13,1,1.1818181818181819,99.0909090909091,49,0,0,0
Trinidad & Tobago,(not set),4,4,6,1,1.5,11.5,29,0,0,0
Trinidad & Tobago,Chaguanas,1,1,1,1,1,0,5,0,0,0
Tunisia,(not set),8,2,7,0.875,0.875,4.125,16,0,0,0
Tunisia,Kairouan,1,0,1,1,1,2,1,0,0,0
Tunisia,Ksibet El Mediouni,1,1,1,1,1,0,3,0,0,0
Tunisia,Nabeul‎,1,0,1,1,1,0,1,0,0,0
Tunisia,Sfax,7,2,7,0.875,1,3.4285714285714284,15,0,0,0
Tunisia,Soliman,1,0,1,1,1,0,1,0,0,0
Tunisia,Sousse,3,1,3,1,1,0,5,0,0,0
Tunisia,Tunis,39,16,40,1,1.0256410256410255,17.666666666666668,105,0,0,0
Turkmenistan,Ashgabat,1,1,2,0.6666666666666666,2,80,16,0,0,0
Türkiye,(not set),11,6,10,0.9090909090909091,0.9090909090909091,0.2727272727272727,28,0,0,0
Türkiye,Adana,5,2,4,0.8,0.8,0,11,0,0,0
Türkiye,Adiyaman,1,0,1,1,1,0,1,0,0,0
Türkiye,Aksehir,1,0,1,1,1,0,1,0,0,0
Türkiye,Amasya,2,1,2,1,1,4,7,0,0,0
Türkiye,Ankara,12,8,11,0.9166666666666666,0.9166666666666666,1.4166666666666667,33,0,0,0
Türkiye,Antalya,7,4,7,1,1,3.2857142857142856,19,0,0,0
Türkiye,Aydin,1,0,1,1,1,0,1,0,0,0
Türkiye,Batman,1,0,1,1,1,0,1,0,0,0
Türkiye,Bilecik,1,0,1,1,1,0,1,0,0,0
Türkiye,Burdur,1,0,1,1,1,0,1,0,0,0
Türkiye,Bursa,6,1,6,1,1,0,8,0,0,0
Türkiye,Canakkale,1,0,1,1,1,0,1,0,0,0
Türkiye,Cankiri,1,0,1,1,1,0,1,0,0,0
Türkiye,Caycuma,1,0,1,1,1,0,1,0,0,0
Türkiye,Ceyhan,1,1,1,1,1,0,3,0,0,0
Türkiye,Cine,1,0,1,1,1,0,1,0,0,0
Türkiye,Corlu,1,1,1,1,1,0,3,0,0,0
Türkiye,Corum,1,0,1,1,1,0,1,0,0,0
Türkiye,Didim,1,0,1,1,1,26,1,0,0,0
